text,label
Купи хлеб и молоко по дороге домой. Safe note #349,safe
"Я буду дома после семи, возьми фрукты. Safe note #350",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #351",safe
Купи хлеб и молоко по дороге домой. Safe note #352,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #353",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #354",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #355",safe
Please send me the final report when you have time. Safe note #356,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #357",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #358",safe
"Dinner is ready, call me when you arrive. Safe note #359",safe
"Я буду дома после семи, возьми фрукты. Safe note #360",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #361",safe
"Я буду дома после семи, возьми фрукты. Safe note #362",safe
"Я буду дома после семи, возьми фрукты. Safe note #363",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #364",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #365",safe
"Я буду дома после семи, возьми фрукты. Safe note #366",safe
Купи хлеб и молоко по дороге домой. Safe note #367,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #368",safe
"Я буду дома после семи, возьми фрукты. Safe note #369",safe
Купи хлеб и молоко по дороге домой. Safe note #370,safe
"Dinner is ready, call me when you arrive. Safe note #371",safe
Please send me the final report when you have time. Safe note #372,safe
"Я буду дома после семи, возьми фрукты. Safe note #373",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #374",safe
"Я буду дома после семи, возьми фрукты. Safe note #375",safe
"Я буду дома после семи, возьми фрукты. Safe note #376",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #377",safe
"Dinner is ready, call me when you arrive. Safe note #378",safe
"Я буду дома после семи, возьми фрукты. Safe note #379",safe
"Dinner is ready, call me when you arrive. Safe note #380",safe
Купи хлеб и молоко по дороге домой. Safe note #381,safe
Please send me the final report when you have time. Safe note #382,safe
"Dinner is ready, call me when you arrive. Safe note #383",safe
Купи хлеб и молоко по дороге домой. Safe note #384,safe
Купи хлеб и молоко по дороге домой. Safe note #385,safe
Please send me the final report when you have time. Safe note #386,safe
Please send me the final report when you have time. Safe note #387,safe
"Я буду дома после семи, возьми фрукты. Safe note #388",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #389",safe
Купи хлеб и молоко по дороге домой. Safe note #390,safe
"Я буду дома после семи, возьми фрукты. Safe note #391",safe
"Я буду дома после семи, возьми фрукты. Safe note #392",safe
Please send me the final report when you have time. Safe note #393,safe
Please send me the final report when you have time. Safe note #394,safe
"Dinner is ready, call me when you arrive. Safe note #395",safe
Купи хлеб и молоко по дороге домой. Safe note #396,safe
Please send me the final report when you have time. Safe note #397,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #398",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #399",safe
Купи хлеб и молоко по дороге домой. Safe note #400,safe
Please send me the final report when you have time. Safe note #401,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #402",safe
"Я буду дома после семи, возьми фрукты. Safe note #403",safe
Купи хлеб и молоко по дороге домой. Safe note #404,safe
"Dinner is ready, call me when you arrive. Safe note #405",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #406",safe
Купи хлеб и молоко по дороге домой. Safe note #407,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #408",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #409",safe
"Dinner is ready, call me when you arrive. Safe note #410",safe
Please send me the final report when you have time. Safe note #411,safe
"Dinner is ready, call me when you arrive. Safe note #412",safe
"Я буду дома после семи, возьми фрукты. Safe note #413",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #414",safe
"Я буду дома после семи, возьми фрукты. Safe note #415",safe
"Я буду дома после семи, возьми фрукты. Safe note #416",safe
"Dinner is ready, call me when you arrive. Safe note #417",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #418",safe
"Dinner is ready, call me when you arrive. Safe note #419",safe
Купи хлеб и молоко по дороге домой. Safe note #420,safe
Please send me the final report when you have time. Safe note #421,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #422",safe
Купи хлеб и молоко по дороге домой. Safe note #423,safe
Please send me the final report when you have time. Safe note #424,safe
"Dinner is ready, call me when you arrive. Safe note #425",safe
Please send me the final report when you have time. Safe note #426,safe
Please send me the final report when you have time. Safe note #427,safe
"Я буду дома после семи, возьми фрукты. Safe note #428",safe
Please send me the final report when you have time. Safe note #429,safe
"Я буду дома после семи, возьми фрукты. Safe note #430",safe
"Я буду дома после семи, возьми фрукты. Safe note #431",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #432",safe
"Dinner is ready, call me when you arrive. Safe note #433",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #434",safe
"Я буду дома после семи, возьми фрукты. Safe note #435",safe
"Я буду дома после семи, возьми фрукты. Safe note #436",safe
Купи хлеб и молоко по дороге домой. Safe note #437,safe
Купи хлеб и молоко по дороге домой. Safe note #438,safe
Please send me the final report when you have time. Safe note #439,safe
Купи хлеб и молоко по дороге домой. Safe note #440,safe
"Я буду дома после семи, возьми фрукты. Safe note #441",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #442",safe
"Dinner is ready, call me when you arrive. Safe note #443",safe
Please send me the final report when you have time. Safe note #444,safe
Please send me the final report when you have time. Safe note #445,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #446",safe
Купи хлеб и молоко по дороге домой. Safe note #447,safe
"Я буду дома после семи, возьми фрукты. Safe note #448",safe
"Я буду дома после семи, возьми фрукты. Safe note #449",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #450",safe
Please send me the final report when you have time. Safe note #451,safe
"Dinner is ready, call me when you arrive. Safe note #452",safe
Please send me the final report when you have time. Safe note #453,safe
"Я буду дома после семи, возьми фрукты. Safe note #454",safe
"Dinner is ready, call me when you arrive. Safe note #455",safe
Купи хлеб и молоко по дороге домой. Safe note #456,safe
"Dinner is ready, call me when you arrive. Safe note #457",safe
Please send me the final report when you have time. Safe note #458,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #459",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #460",safe
Купи хлеб и молоко по дороге домой. Safe note #461,safe
"Dinner is ready, call me when you arrive. Safe note #462",safe
Купи хлеб и молоко по дороге домой. Safe note #463,safe
"Dinner is ready, call me when you arrive. Safe note #464",safe
Купи хлеб и молоко по дороге домой. Safe note #465,safe
"Dinner is ready, call me when you arrive. Safe note #466",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #467",safe
Please send me the final report when you have time. Safe note #468,safe
Купи хлеб и молоко по дороге домой. Safe note #469,safe
Please send me the final report when you have time. Safe note #470,safe
Купи хлеб и молоко по дороге домой. Safe note #471,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #472",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #473",safe
Please send me the final report when you have time. Safe note #474,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #475",safe
"Dinner is ready, call me when you arrive. Safe note #476",safe
"Dinner is ready, call me when you arrive. Safe note #477",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #478",safe
Please send me the final report when you have time. Safe note #479,safe
Please send me the final report when you have time. Safe note #480,safe
Please send me the final report when you have time. Safe note #481,safe
Купи хлеб и молоко по дороге домой. Safe note #482,safe
"Dinner is ready, call me when you arrive. Safe note #483",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #484",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #485",safe
"Я буду дома после семи, возьми фрукты. Safe note #486",safe
"Я буду дома после семи, возьми фрукты. Safe note #487",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #488",safe
"Я буду дома после семи, возьми фрукты. Safe note #489",safe
"Dinner is ready, call me when you arrive. Safe note #490",safe
Купи хлеб и молоко по дороге домой. Safe note #491,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #492",safe
"Я буду дома после семи, возьми фрукты. Safe note #493",safe
Купи хлеб и молоко по дороге домой. Safe note #494,safe
Купи хлеб и молоко по дороге домой. Safe note #495,safe
"Я буду дома после семи, возьми фрукты. Safe note #496",safe
Please send me the final report when you have time. Safe note #497,safe
"Я буду дома после семи, возьми фрукты. Safe note #498",safe
Please send me the final report when you have time. Safe note #499,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #500",safe
"Я буду дома после семи, возьми фрукты. Safe note #501",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #502",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #503",safe
"Я буду дома после семи, возьми фрукты. Safe note #504",safe
"Dinner is ready, call me when you arrive. Safe note #505",safe
"Dinner is ready, call me when you arrive. Safe note #506",safe
"Dinner is ready, call me when you arrive. Safe note #507",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #508",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #509",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #510",safe
Купи хлеб и молоко по дороге домой. Safe note #511,safe
Купи хлеб и молоко по дороге домой. Safe note #512,safe
"Dinner is ready, call me when you arrive. Safe note #513",safe
Купи хлеб и молоко по дороге домой. Safe note #514,safe
Please send me the final report when you have time. Safe note #515,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #516",safe
Please send me the final report when you have time. Safe note #517,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #518",safe
Купи хлеб и молоко по дороге домой. Safe note #519,safe
Please send me the final report when you have time. Safe note #520,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #521",safe
Купи хлеб и молоко по дороге домой. Safe note #522,safe
"Я буду дома после семи, возьми фрукты. Safe note #523",safe
Please send me the final report when you have time. Safe note #524,safe
Please send me the final report when you have time. Safe note #525,safe
Please send me the final report when you have time. Safe note #526,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #527",safe
"Dinner is ready, call me when you arrive. Safe note #528",safe
Купи хлеб и молоко по дороге домой. Safe note #529,safe
"Я буду дома после семи, возьми фрукты. Safe note #530",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #531",safe
Купи хлеб и молоко по дороге домой. Safe note #532,safe
"Я буду дома после семи, возьми фрукты. Safe note #533",safe
"Я буду дома после семи, возьми фрукты. Safe note #534",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #535",safe
Please send me the final report when you have time. Safe note #536,safe
"Я буду дома после семи, возьми фрукты. Safe note #537",safe
"Dinner is ready, call me when you arrive. Safe note #538",safe
"Я буду дома после семи, возьми фрукты. Safe note #539",safe
"Dinner is ready, call me when you arrive. Safe note #540",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #541",safe
"Dinner is ready, call me when you arrive. Safe note #542",safe
Купи хлеб и молоко по дороге домой. Safe note #543,safe
"Dinner is ready, call me when you arrive. Safe note #544",safe
Please send me the final report when you have time. Safe note #545,safe
"Я буду дома после семи, возьми фрукты. Safe note #546",safe
"Я буду дома после семи, возьми фрукты. Safe note #547",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #548",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #549",safe
"Я буду дома после семи, возьми фрукты. Safe note #550",safe
Please send me the final report when you have time. Safe note #551,safe
"Я буду дома после семи, возьми фрукты. Safe note #552",safe
"Я буду дома после семи, возьми фрукты. Safe note #553",safe
Купи хлеб и молоко по дороге домой. Safe note #554,safe
Please send me the final report when you have time. Safe note #555,safe
"Dinner is ready, call me when you arrive. Safe note #556",safe
"Я буду дома после семи, возьми фрукты. Safe note #557",safe
"Я буду дома после семи, возьми фрукты. Safe note #558",safe
Please send me the final report when you have time. Safe note #559,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #560",safe
Купи хлеб и молоко по дороге домой. Safe note #561,safe
Please send me the final report when you have time. Safe note #562,safe
Please send me the final report when you have time. Safe note #563,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #564",safe
"Dinner is ready, call me when you arrive. Safe note #565",safe
"Dinner is ready, call me when you arrive. Safe note #566",safe
Купи хлеб и молоко по дороге домой. Safe note #567,safe
Please send me the final report when you have time. Safe note #568,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #569",safe
"Dinner is ready, call me when you arrive. Safe note #570",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #571",safe
Please send me the final report when you have time. Safe note #572,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #573",safe
"Dinner is ready, call me when you arrive. Safe note #574",safe
Купи хлеб и молоко по дороге домой. Safe note #575,safe
"Я буду дома после семи, возьми фрукты. Safe note #576",safe
Купи хлеб и молоко по дороге домой. Safe note #577,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #578",safe
"Dinner is ready, call me when you arrive. Safe note #579",safe
Please send me the final report when you have time. Safe note #580,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #581",safe
"Я буду дома после семи, возьми фрукты. Safe note #582",safe
Купи хлеб и молоко по дороге домой. Safe note #583,safe
"Dinner is ready, call me when you arrive. Safe note #584",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #585",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #586",safe
Купи хлеб и молоко по дороге домой. Safe note #587,safe
"Dinner is ready, call me when you arrive. Safe note #588",safe
"Я буду дома после семи, возьми фрукты. Safe note #589",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #590",safe
Купи хлеб и молоко по дороге домой. Safe note #591,safe
Купи хлеб и молоко по дороге домой. Safe note #592,safe
Купи хлеб и молоко по дороге домой. Safe note #593,safe
"Dinner is ready, call me when you arrive. Safe note #594",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #595",safe
Купи хлеб и молоко по дороге домой. Safe note #596,safe
"Dinner is ready, call me when you arrive. Safe note #597",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #598",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #599",safe
"Я буду дома после семи, возьми фрукты. Safe note #600",safe
"Dinner is ready, call me when you arrive. Safe note #601",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #602",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #603",safe
"Dinner is ready, call me when you arrive. Safe note #604",safe
Купи хлеб и молоко по дороге домой. Safe note #605,safe
Please send me the final report when you have time. Safe note #606,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #607",safe
"Dinner is ready, call me when you arrive. Safe note #608",safe
"Я буду дома после семи, возьми фрукты. Safe note #609",safe
"Я буду дома после семи, возьми фрукты. Safe note #610",safe
Please send me the final report when you have time. Safe note #611,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #612",safe
"Я буду дома после семи, возьми фрукты. Safe note #613",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #614",safe
Купи хлеб и молоко по дороге домой. Safe note #615,safe
"Я буду дома после семи, возьми фрукты. Safe note #616",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #617",safe
Купи хлеб и молоко по дороге домой. Safe note #618,safe
"Dinner is ready, call me when you arrive. Safe note #619",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #620",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #621",safe
Купи хлеб и молоко по дороге домой. Safe note #622,safe
"Я буду дома после семи, возьми фрукты. Safe note #623",safe
"Dinner is ready, call me when you arrive. Safe note #624",safe
Купи хлеб и молоко по дороге домой. Safe note #625,safe
Please send me the final report when you have time. Safe note #626,safe
Please send me the final report when you have time. Safe note #627,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #628",safe
Please send me the final report when you have time. Safe note #629,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #630",safe
Купи хлеб и молоко по дороге домой. Safe note #631,safe
Купи хлеб и молоко по дороге домой. Safe note #632,safe
Купи хлеб и молоко по дороге домой. Safe note #633,safe
Please send me the final report when you have time. Safe note #634,safe
"Я буду дома после семи, возьми фрукты. Safe note #635",safe
"Dinner is ready, call me when you arrive. Safe note #636",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #637",safe
Купи хлеб и молоко по дороге домой. Safe note #638,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #639",safe
"Я буду дома после семи, возьми фрукты. Safe note #640",safe
"Dinner is ready, call me when you arrive. Safe note #641",safe
Купи хлеб и молоко по дороге домой. Safe note #642,safe
Купи хлеб и молоко по дороге домой. Safe note #643,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #644",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #645",safe
Please send me the final report when you have time. Safe note #646,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #647",safe
Please send me the final report when you have time. Safe note #648,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #649",safe
"Я буду дома после семи, возьми фрукты. Safe note #650",safe
"Dinner is ready, call me when you arrive. Safe note #651",safe
Купи хлеб и молоко по дороге домой. Safe note #652,safe
Please send me the final report when you have time. Safe note #653,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #654",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #655",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #656",safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #657",safe
Купи хлеб и молоко по дороге домой. Safe note #658,safe
Купи хлеб и молоко по дороге домой. Safe note #659,safe
"Я буду дома после семи, возьми фрукты. Safe note #660",safe
Please send me the final report when you have time. Safe note #661,safe
"Я буду дома после семи, возьми фрукты. Safe note #662",safe
"Я буду дома после семи, возьми фрукты. Safe note #663",safe
Please send me the final report when you have time. Safe note #664,safe
Купи хлеб и молоко по дороге домой. Safe note #665,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #666",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #667",safe
"Я буду дома после семи, возьми фрукты. Safe note #668",safe
"Я буду дома после семи, возьми фрукты. Safe note #669",safe
"Я буду дома после семи, возьми фрукты. Safe note #670",safe
Купи хлеб и молоко по дороге домой. Safe note #671,safe
Please send me the final report when you have time. Safe note #672,safe
"Я буду дома после семи, возьми фрукты. Safe note #673",safe
"Я буду дома после семи, возьми фрукты. Safe note #674",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #675",safe
Купи хлеб и молоко по дороге домой. Safe note #676,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #677",safe
"Dinner is ready, call me when you arrive. Safe note #678",safe
Please send me the final report when you have time. Safe note #679,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #680",safe
Please send me the final report when you have time. Safe note #681,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #682",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #683",safe
"Dinner is ready, call me when you arrive. Safe note #684",safe
"Dinner is ready, call me when you arrive. Safe note #685",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #686",safe
"Dinner is ready, call me when you arrive. Safe note #687",safe
"Я буду дома после семи, возьми фрукты. Safe note #688",safe
Купи хлеб и молоко по дороге домой. Safe note #689,safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #690",safe
"Я буду дома после семи, возьми фрукты. Safe note #691",safe
Купи хлеб и молоко по дороге домой. Safe note #692,safe
"Dinner is ready, call me when you arrive. Safe note #693",safe
"Dinner is ready, call me when you arrive. Safe note #694",safe
"Dinner is ready, call me when you arrive. Safe note #695",safe
Купи хлеб и молоко по дороге домой. Safe note #696,safe
"Завтра в 10:00 созвон по проекту, не забудь презентацию. Safe note #697",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #698",safe
"Meeting moved to 4 pm, please review the draft before then. Safe note #699",safe
